NAME,Male_under_5E,Male_under_5M,Male_5_to_9E,Male_5_to_9M,Male_10_to_14E,Male_10_to_14M,Male_15_to_17E,Male_15_to_17M,Female_under_5E,Female_under_5M,Female_5_to_9E,Female_5_to_9M,Female_10_to_14E,Female_10_to_14M,Female_15_to_17E,Female_15_to_17M,Sex_By_Age_TotalE,Sex_By_Age_TotalM,Male_65_to_66E,Male_65_to_66M,Male_67_to_69E,Male_67_to_69M,Male_70_to_74E,Male_70_to_74M,Male_75_to_79E,Male_75_to_79M,Male_80_to_84E,Male_80_to_84M,Male_85_and_overE,Male_85_and_overM,Female_65_to_66E,Female_65_to_66M,Female_67_to_69E,Female_67_to_69M,Female_70_to_74E,Female_70_to_74M,Female_75_to_79E,Female_75_to_79M,Female_80_to_84E,Female_80_to_84M,Female_85_and_overE,Female_85_and_overM,Median_AgeE,Median_AgeM,AsianAloneE,AsianAloneM,BlackAloneE,BlackAloneM,GEO_ID,state,county,tract,block group,WhiteAloneE,WhiteAloneM,HispanicAloneE,HispanicAloneM,AmericanIndianAloneE,AmericanIndianAloneM,NativeHawaiianAloneE,NativeHawaiianAloneM,SomeOtherRaceAloneE,SomeOtherRaceAloneM,TwoorMoreRacesAloneE,TwoorMoreRacesAloneM,TwoorMoreRacesIncludingSomeotherRaceAloneE,TwoorMoreRacesIncludingSomeotherRaceAloneM,TwoorMoreRacesExcludingSomeotherRaceAloneE,TwoorMoreRacesExcludingSomeotherRaceAloneM,TotalRaceE,TotalRaceM,DroveAloneE,DroveAloneM,TotalTransportationE,TotalTransportationM,Drove_20_to_24E,Drove_20_to_24M,Drove_25_to_29E,Drove_25_to_29M,Drove_30_to_34E,Drove_30_to_34M,Drove_35_to_44E,Drove_35_to_44M,Drove_45_to_59E,Drove_45_to_59M,Drove_60_or_MoreE,Drove_60_or_MoreM,Kindergaten_MaleE,Kindergaten_MaleM,Grade_1_to_4_MaleE,Grade_1_to_4_MaleM,Grade_5_to_8_MaleE,Grade_5_to_8_MaleM,Grade_9_to_12_MaleE,Grade_9_to_12_MaleM,Kindergaten_FemaleE,Kindergaten_FemaleM,Grade_1_to_4_FemaleE,Grade_1_to_4_FemaleM,Grade_5_to_8_FemaleE,Grade_5_to_8_FemaleM,Grade_9_to_12_FemaleE,Grade_9_to_12_FemaleM,Kindergaten_TotalMaleE,Kindergaten_TotalMaleM,Grade_1_to_4_TotalMaleE,Grade_1_to_4_TotalMaleM,Grade_5_to_8_TotalMaleE,Grade_5_to_8_TotalMaleM,Grade_9_to_12_TotalMaleE,Grade_9_to_12_TotalMaleM,Kindergaten_TotalFemaleE,Kindergaten_TotalFemaleM,Grade_1_to_4_TotalFemaleE,Grade_1_to_4_TotalFemaleM,Grade_5_to_8_TotalFemaleE,Grade_5_to_8_TotalFemaleM,Grade_9_to_12_TotalFemaleE,Grade_9_to_12_TotalFemaleM,NoSchoolingE,NoSchoolingM,HighSchoolDiplomaE,HighSchoolDiplomaM,GEDorAlternativeE,GEDorAlternativeM,SomeCollegeLessThan1YearE,SomeCollegeLessThan1YearM,SomeCollege1orMoreYearsNoDegreeE,SomeCollege1orMoreYearsNoDegreeM,AssociateDegreeE,AssociateDegreeM,BachelorsDegreeE,BachelorsDegreeM,MastersDegreeE,MastersDegreeM,ProfessionalSchoolDegreeE,ProfessionalSchoolDegreeM,DoctorateDegreeE,DoctorateDegreeM,TotalEducationAttainmentE,TotalEducationAttainmentM,MedianHouseholdIncomeE,MedianHouseholdIncomeM,VeteranE,VeteranM,TotalVeteranE,TotalVeteranM,CivilianInLaborForceEmployedE,CivilianInLaborForceEmployedM,TotalInLaborForceE,TotalInLaborForceM,VacantE,VacantM,TotalOccupancyE,TotalOccupancyM,OccupiedE,OccupiedM,RenterOccupiedNoVehicleE,RenterOccupiedNoVehicleM,OwnerOccupiedNoVehicleE,OwnerOccupiedNoVehicleM,TotalVehicleByTenureE,TotalVehicleByTenureM,TotalGrossRentE,TotalGrossRentM,OwnerOccupiedE,OwnerOccupiedM,TotalOwnerOccupiedE,TotalOwnerOccupiedM,BroadbandE,BroadbandM,TotalBroadbandE,TotalBroadbandM
"Block Group 1, Census Tract 210.07, Union County, North Carolina",31,31,41,35,183,80,86,54,32,33,114,82,117,57,79,48,2235,336,39,28,20,21,22,25,11,19,0,13,0,13,17,19,32,29,24,27,20,21,0,13,11,17,44.0,2.0,132,100,146,113,1500000US371790210071,37,179,021007,1,1825,316,36,37,0,13,0,13,0,13,96,105,0,13,96,105,2235,336,818,176,834,177,105,49,83,48,56,45,142,76,127,88,120,68,8,12,8,13,16,25,29,27,0,13,8,13,37,44,18,20,8,12,30,27,141,70,176,67,25,37,84,54,109,57,130,71,0,13,56,38,7,12,28,31,182,75,72,50,641,136,233,75,28,33,13,21,1369,170,227656.0,76994.0,62,34,1552,227,998,183,1040,189,80,91,759,100,679,88,0,13,0,13,679,88,13,21,666,85,679,88,632,90,679,88
"Block Group 2, Census Tract 210.07, Union County, North Carolina",50,43,88,53,228,108,30,18,40,61,114,56,269,78,135,55,2419,355,4,8,26,24,12,20,15,23,0,13,0,13,0,13,0,13,0,13,19,27,0,13,0,13,40.0,1.0,754,394,12,19,1500000US371790210072,37,179,021007,2,1450,293,137,172,0,13,0,13,0,13,66,74,0,13,66,74,2419,355,894,193,944,200,115,110,106,58,142,62,83,41,137,66,9,15,13,20,15,23,0,13,0,13,0,13,26,28,22,25,13,22,39,49,45,40,215,110,63,36,11,17,117,49,229,71,161,60,0,13,114,96,0,13,31,24,74,56,57,34,425,119,440,146,223,113,11,18,1417,224,234063.0,66534.0,40,31,1465,230,1095,204,1122,205,0,13,704,114,704,114,0,13,0,13,704,114,0,13,704,114,704,114,682,115,704,114
"Block Group 3, Census Tract 210.07, Union County, North Carolina",27,39,105,48,214,95,52,30,82,62,99,51,178,94,170,74,2394,386,49,50,27,41,1,2,6,10,5,9,0,13,17,19,45,53,0,13,18,20,0,13,0,13,39.0,4.0,351,191,248,120,1500000US371790210073,37,179,021007,3,1500,395,162,120,0,13,0,13,0,13,133,104,0,13,133,104,2394,386,768,174,839,174,73,51,51,50,169,87,138,65,61,50,43,35,9,14,35,41,7,12,0,13,0,13,10,15,0,13,0,13,32,36,80,49,155,57,145,97,9,14,90,51,171,94,209,80,0,13,112,70,17,20,17,20,134,66,27,28,611,147,342,111,61,41,7,10,1329,232,211250.0,42129.0,39,47,1467,249,1060,197,1098,201,0,13,631,103,631,103,0,13,0,13,631,103,10,15,621,104,631,103,622,104,631,103
"Block Group 1, Census Tract 210.09, Union County, North Carolina",9,14,0,13,101,85,17,18,10,15,39,35,72,92,30,27,624,250,0,13,0,13,11,18,27,29,0,13,0,13,0,13,12,18,14,19,25,33,0,13,0,13,38.0,21.0,17,21,70,69,1500000US371790210091,37,179,021009,1,518,254,0,13,0,13,0,13,19,29,0,13,0,13,0,13,624,250,167,101,167,101,9,15,0,13,0,13,4,7,86,67,55,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,88,39,34,26,21,5,8,24,22,65,91,37,29,0,13,52,35,0,13,13,20,45,49,35,36,138,45,39,29,0,13,15,23,337,112,184125.0,49852.0,44,49,346,112,198,101,207,99,0,13,161,54,161,54,0,13,0,13,161,54,0,13,161,54,161,54,161,54,161,54
"Block Group 2, Census Tract 210.09, Union County, North Carolina",16,20,123,113,105,99,43,60,26,25,29,17,25,24,25,31,1171,495,4,8,0,13,5,7,2,4,0,13,0,13,0,13,41,45,8,9,5,8,11,12,0,13,37.0,1.0,121,128,62,70,1500000US371790210092,37,179,021009,2,855,502,124,106,0,13,0,13,4,6,5,8,0,13,5,8,1171,495,441,249,485,239,36,39,60,84,77,42,175,142,36,25,39,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,114,113,101,99,47,60,22,16,18,14,19,23,25,31,0,13,139,102,27,28,3,5,84,86,136,124,162,106,139,118,11,12,16,15,727,312,151389.0,65951.0,19,25,779,314,594,257,600,256,0,13,302,125,302,125,0,13,0,13,302,125,11,10,291,126,302,125,289,127,302,125
"Block Group 3, Census Tract 210.09, Union County, North Carolina",48,30,125,47,100,40,64,36,59,42,82,35,106,43,71,33,2220,274,0,13,10,11,10,10,14,15,13,14,0,13,19,19,4,7,28,21,7,10,8,10,8,13,38.0,3.0,190,89,379,109,1500000US371790210093,37,179,021009,3,1439,219,166,83,0,13,0,13,0,13,46,32,12,18,34,28,2220,274,843,152,923,151,135,58,60,27,112,59,78,39,187,72,124,57,0,13,21,15,9,15,0,13,0,13,4,8,5,8,24,23,30,27,107,49,69,36,91,41,14,18,63,26,99,41,75,33,21,22,82,43,7,10,62,54,63,28,94,37,631,126,322,87,71,56,39,27,1402,195,195441.0,21218.0,70,41,1565,207,1206,170,1262,177,15,24,663,95,648,91,0,13,0,13,648,91,32,28,616,93,648,91,594,95,648,91
"Block Group 1, Census Tract 210.12, Union County, North Carolina",12,15,88,46,109,54,99,92,9,12,41,44,93,63,76,43,1622,391,1,2,48,24,13,14,21,20,14,16,13,21,16,17,20,19,24,19,28,17,0,13,11,12,43.0,7.0,23,36,9,15,1500000US371790210121,37,179,021012,1,1347,268,201,232,0,13,0,13,0,13,42,62,0,13,42,62,1622,391,650,167,668,169,104,83,7,12,107,79,113,80,172,61,64,40,0,13,0,13,0,13,19,30,0,13,0,13,0,13,0,13,0,13,98,48,60,33,152,117,0,13,57,47,63,60,99,59,11,17,135,52,47,33,49,39,98,59,119,60,369,105,89,52,18,19,16,21,979,151,107639.0,19026.0,56,39,1095,198,808,185,838,189,10,17,532,76,522,78,16,18,0,13,522,78,24,21,498,80,522,78,452,79,522,78
"Block Group 2, Census Tract 210.12, Union County, North Carolina",19,22,188,76,220,102,121,59,79,66,66,31,92,40,79,41,2092,287,14,23,10,19,17,22,7,10,0,13,24,25,0,13,8,14,26,28,6,9,14,17,12,18,34.0,4.0,9,9,137,106,1500000US371790210122,37,179,021012,2,1826,325,83,79,0,13,0,13,0,13,37,33,0,13,37,33,2092,287,562,138,658,158,120,55,64,55,24,22,108,57,78,47,95,55,12,19,10,16,0,13,0,13,0,13,0,13,0,13,0,13,46,36,158,75,204,100,141,66,4,6,69,33,67,37,97,45,0,13,98,65,40,44,20,19,118,63,100,46,480,112,141,58,94,76,9,15,1132,165,141786.0,33724.0,58,36,1228,180,822,144,869,173,36,43,614,89,578,81,0,13,0,13,578,81,85,57,493,85,578,81,563,82,578,81
"Block Group 3, Census Tract 210.12, Union County, North Carolina",15,18,27,23,158,148,151,150,19,21,51,36,14,18,84,79,1478,567,9,15,0,13,14,15,0,13,0,13,0,13,0,13,8,12,6,9,0,13,0,13,0,13,35.0,6.0,9,16,62,69,1500000US371790210123,37,179,021012,3,1274,550,29,36,0,13,0,13,0,13,104,147,28,43,76,106,1478,567,463,151,481,148,140,74,20,25,76,45,62,46,29,26,79,68,0,13,0,13,0,13,39,43,26,37,0,13,0,13,0,13,0,13,37,34,141,148,181,152,31,38,25,27,9,15,84,79,11,17,93,52,0,13,19,21,226,151,186,151,210,86,58,33,0,13,0,13,813,280,132292.0,66768.0,41,31,959,290,779,286,826,288,0,13,400,140,400,140,0,13,0,13,400,140,13,16,387,141,400,140,400,140,400,140
"Block Group 1, Census Tract 210.13, Union County, North Carolina",8,14,58,29,63,60,23,22,40,30,97,67,24,23,44,34,2243,522,8,14,6,10,174,170,36,39,0,13,28,37,15,19,9,15,43,35,76,66,0,13,33,35,45.0,4.0,0,13,304,167,1500000US371790210131,37,179,021013,1,1505,325,177,109,22,35,0,13,0,13,235,151,34,54,201,142,2243,522,848,201,934,212,131,64,95,60,176,108,127,72,186,78,111,49,0,13,0,13,8,14,0,13,0,13,0,13,0,13,18,22,8,12,61,44,45,44,49,49,20,30,70,62,17,19,61,46,0,13,571,300,179,152,58,37,204,98,104,47,395,112,174,90,51,52,0,13,1763,463,78467.0,1943.0,103,55,1886,477,1059,238,1066,239,7,11,892,206,885,207,23,36,0,13,885,207,324,192,561,125,885,207,759,205,885,207
"Block Group 2, Census Tract 210.13, Union County, North Carolina",82,59,203,230,33,27,12,18,136,116,163,100,54,41,15,17,1712,619,10,13,18,18,5,9,0,13,0,13,0,13,6,10,12,20,0,13,0,13,0,13,0,13,28.0,8.0,0,13,183,157,1500000US371790210132,37,179,021013,2,827,287,641,580,0,13,0,13,0,13,61,75,0,13,61,75,1712,619,502,163,724,329,72,44,43,38,23,19,22,21,112,70,195,148,0,13,15,16,0,13,0,13,9,13,16,17,0,13,0,13,0,13,210,230,26,27,32,40,32,41,120,58,24,35,35,26,0,13,145,69,22,22,30,26,107,51,88,51,473,317,66,46,8,13,4,8,943,326,76202.0,2060.0,85,50,1014,334,814,324,859,324,77,93,516,166,439,135,0,13,6,10,439,135,117,111,322,93,439,135,428,136,439,135
"Block Group 3, Census Tract 210.13, Union County, North Carolina",46,31,195,106,86,50,8,13,87,57,111,55,117,60,90,54,2113,408,18,21,0,13,6,9,0,13,0,13,0,13,22,29,0,13,6,10,0,13,13,21,8,14,33.0,3.0,7,12,420,309,1500000US371790210133,37,179,021013,3,1539,297,61,62,0,13,0,13,29,40,57,52,0,13,57,52,2113,408,714,195,732,194,95,60,32,29,195,111,92,49,57,34,107,59,0,13,0,13,0,13,7,12,0,13,0,13,7,11,0,13,14,16,164,95,69,47,62,49,0,13,138,61,82,47,98,56,0,13,111,79,24,23,81,56,137,64,83,46,469,114,243,108,18,21,0,13,1182,238,124375.0,30255.0,25,29,1373,288,1066,240,1083,244,93,79,719,137,626,124,0,13,0,13,626,124,74,51,552,121,626,124,540,124,626,124
"Block Group 1, Census Tract 210.14, Union County, North Carolina",103,88,59,35,46,27,50,42,99,102,114,127,83,56,30,26,1894,462,2,4,21,30,45,23,0,13,8,12,20,24,15,20,4,7,50,22,16,14,38,30,10,10,32.0,4.0,10,15,145,83,1500000US371790210141,37,179,021014,1,1620,454,88,79,0,13,0,13,0,13,31,47,0,13,31,47,1894,462,632,131,761,134,93,42,59,53,132,102,94,47,139,64,93,53,5,9,0,13,0,13,20,21,75,117,7,11,0,13,8,13,5,9,42,31,31,24,47,28,78,118,28,24,66,40,55,38,13,15,167,55,15,10,87,47,193,51,184,108,225,95,62,33,14,17,15,24,1081,190,61429.0,19701.0,97,35,1310,193,844,175,890,181,68,62,674,118,606,106,10,12,10,14,606,106,193,56,413,127,606,106,441,112,606,106
"Block Group 2, Census Tract 210.14, Union County, North Carolina",6,10,9,13,16,15,19,17,0,13,7,11,7,10,9,13,590,122,7,5,2,4,13,21,7,10,0,13,8,10,4,7,7,10,49,34,6,9,9,10,0,13,48.0,8.0,0,13,64,43,1500000US371790210142,37,179,021014,2,514,123,12,15,0,13,0,13,0,13,0,13,0,13,0,13,590,122,220,92,241,89,9,11,43,39,10,10,21,14,36,25,10,15,0,13,0,13,0,13,4,7,0,13,0,13,0,13,0,13,0,13,9,13,16,15,19,17,0,13,14,21,0,13,15,15,6,9,74,40,0,13,53,28,41,34,71,57,115,47,35,24,0,13,4,6,464,109,47024.0,10687.0,23,25,511,106,291,103,303,103,0,13,260,71,260,71,4,7,0,13,260,71,32,21,228,73,260,71,205,61,260,71
"Block Group 1, Census Tract 210.15, Union County, North Carolina",11,17,97,93,116,102,260,253,68,61,97,78,44,43,50,38,2695,872,49,56,19,22,26,23,55,36,22,26,10,15,60,34,22,22,63,35,58,33,18,19,18,18,42.0,4.0,197,214,711,803,1500000US371790210151,37,179,021015,1,1704,298,17,27,0,13,0,13,0,13,66,61,0,13,66,61,2695,872,805,197,1014,243,45,30,53,47,76,52,212,107,139,101,174,79,0,13,68,85,8,16,0,13,0,13,0,13,23,35,0,13,0,13,97,93,38,29,338,346,20,34,77,54,39,41,55,42,0,13,271,115,171,140,158,74,318,101,87,47,525,203,126,71,43,54,9,14,1894,458,57976.0,9479.0,132,50,1952,469,1232,274,1273,274,106,81,994,185,888,180,0,13,9,14,888,180,157,68,731,182,888,180,663,174,888,180
"Block Group 2, Census Tract 210.15, Union County, North Carolina",33,37,52,52,88,72,27,26,15,17,132,115,44,45,55,51,2418,464,17,21,45,36,26,25,38,33,35,47,21,24,28,26,56,52,42,32,37,29,46,51,50,29,49.0,7.0,0,13,217,174,1500000US371790210152,37,179,021015,2,1985,456,167,189,0,13,0,13,0,13,49,55,6,9,43,54,2418,464,902,185,970,210,110,72,63,72,163,76,131,102,95,52,95,67,0,13,4,9,0,13,0,13,0,13,4,10,14,18,0,13,26,42,4,9,64,51,81,63,25,40,96,107,44,45,68,54,0,13,493,151,40,37,132,70,297,107,180,75,333,131,75,55,0,13,24,36,1663,237,77214.0,11978.0,190,77,1929,318,983,192,1087,237,35,44,851,110,816,101,8,12,0,13,816,101,97,44,719,113,816,101,696,101,816,101
"Block Group 1, Census Tract 210.16, Union County, North Carolina",58,68,161,91,280,122,186,114,15,25,115,86,92,59,80,85,3009,628,18,27,23,29,0,13,11,18,0,13,0,13,0,13,0,13,20,22,0,13,0,13,0,13,37.0,7.0,455,278,300,329,1500000US371790210161,37,179,021016,1,2032,560,182,160,0,13,0,13,0,13,40,46,0,13,40,46,3009,628,1435,519,1508,517,402,339,183,176,168,98,173,111,145,90,0,13,0,13,21,37,0,13,0,13,0,13,0,13,16,25,18,34,0,13,237,108,204,105,186,114,16,26,99,73,92,59,105,90,0,13,65,48,0,13,17,31,119,78,120,96,919,253,215,104,129,101,17,29,1601,293,223438.0,29954.0,123,90,2022,476,1694,521,1715,522,25,40,843,151,818,150,0,13,0,13,818,150,0,13,818,150,818,150,772,151,818,150
"Block Group 2, Census Tract 210.16, Union County, North Carolina",0,13,66,37,194,124,80,65,32,47,13,22,96,61,12,19,1783,355,31,33,19,21,8,16,26,35,0,13,10,18,24,24,9,16,39,43,31,29,12,18,16,22,42.0,2.0,193,136,85,84,1500000US371790210162,37,179,021016,2,1195,328,199,140,0,13,0,13,0,13,111,101,0,13,111,101,1783,355,776,168,800,174,87,60,17,23,197,98,83,57,136,68,177,97,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,12,18,67,41,161,123,100,75,0,13,0,13,96,61,50,48,0,13,102,56,0,13,21,31,76,54,57,46,697,203,143,72,27,32,0,13,1123,201,127625.0,36133.0,54,44,1290,244,880,179,930,193,0,13,589,110,589,110,0,13,0,13,589,110,12,19,577,109,589,110,548,107,589,110
"Block Group 1, Census Tract 210.17, Union County, North Carolina",74,74,141,125,197,96,116,87,55,40,80,55,111,93,120,75,2695,511,0,13,47,45,39,29,36,31,0,13,0,13,7,12,31,30,52,36,0,13,19,25,9,15,40.0,3.0,296,217,28,31,1500000US371790210171,37,179,021017,1,2088,426,264,249,0,13,0,13,0,13,19,34,0,13,19,34,2695,511,949,174,1034,226,59,65,174,150,153,78,218,130,174,92,17,21,30,45,37,47,38,48,23,36,0,13,0,13,0,13,63,69,30,45,120,92,188,97,149,83,8,13,72,50,111,93,120,75,5,9,87,53,21,22,48,38,63,53,130,81,698,167,399,140,0,13,49,41,1590,284,139408.0,32501.0,22,23,1801,343,1281,271,1296,277,45,69,926,172,881,168,0,13,13,21,881,168,21,22,860,170,881,168,857,170,881,168
"Block Group 2, Census Tract 210.17, Union County, North Carolina",19,22,73,72,197,142,293,227,100,74,130,77,217,84,112,64,2948,734,10,17,68,84,12,19,0,13,12,18,0,13,0,13,22,22,8,16,0,13,25,41,0,13,38.0,6.0,700,330,200,185,1500000US371790210172,37,179,021017,2,1949,807,32,53,0,13,0,13,0,13,67,102,0,13,67,102,2948,734,932,518,997,514,32,34,229,232,59,44,76,64,165,117,40,41,0,13,0,13,24,40,25,41,0,13,0,13,0,13,0,13,39,48,49,57,167,135,325,236,32,41,120,89,178,84,154,111,0,13,49,53,0,13,0,13,40,33,298,277,713,220,553,267,18,31,16,26,1687,467,213092.0,61021.0,73,91,1807,497,1338,479,1338,479,0,13,763,229,763,229,0,13,19,29,763,229,0,13,763,229,763,229,763,229,763,229
"Block Group 1, Census Tract 210.18, Union County, North Carolina",0,13,26,29,29,32,29,48,43,69,31,35,56,56,24,28,1032,328,16,25,0,13,13,21,41,41,0,13,16,25,0,13,14,21,10,17,46,40,0,13,23,26,45.0,7.0,53,64,16,25,1500000US371790210181,37,179,021018,1,907,332,56,92,0,13,0,13,0,13,0,13,0,13,0,13,1032,328,331,142,397,155,45,71,14,21,65,85,54,64,61,48,30,34,0,13,13,21,26,29,0,13,0,13,14,24,14,24,0,13,0,13,13,21,42,38,57,76,0,13,31,35,42,51,38,37,0,13,147,145,16,25,0,13,50,43,40,61,198,97,137,48,44,40,0,13,745,228,143438.0,69778.0,32,36,794,234,512,156,540,172,0,13,350,88,350,88,0,13,0,13,350,88,30,36,320,86,350,88,277,81,350,88
"Block Group 2, Census Tract 210.18, Union County, North Carolina",122,63,169,87,231,141,118,69,90,60,110,65,159,78,98,76,3190,462,0,13,19,24,34,38,35,41,7,11,0,13,34,39,28,32,31,35,0,13,63,88,0,13,35.0,7.0,225,146,335,237,1500000US371790210182,37,179,021018,2,2490,440,81,93,0,13,0,13,0,13,59,61,0,13,59,61,3190,462,1119,291,1164,280,158,78,62,49,296,163,79,81,74,59,99,60,13,21,26,30,84,132,42,47,14,23,28,33,28,31,0,13,13,21,159,97,203,137,179,95,27,33,90,52,85,49,172,108,0,13,72,57,43,67,113,88,104,60,151,113,749,299,222,96,169,88,97,60,1798,286,152857.0,41369.0,72,52,2093,324,1354,263,1384,268,15,24,823,122,808,122,0,13,0,13,808,122,30,33,778,127,808,122,762,122,808,122
"Block Group 1, Census Tract 210.19, Union County, North Carolina",61,57,56,55,138,90,61,51,56,68,143,117,63,45,67,51,1940,400,0,13,0,13,65,48,27,31,19,14,11,23,35,52,0,13,52,31,17,20,22,26,0,13,44.0,11.0,129,114,104,140,1500000US371790210191,37,179,021019,1,1621,360,0,13,0,13,0,13,0,13,86,106,0,13,86,106,1940,400,683,208,711,207,101,78,26,29,110,71,63,54,51,61,64,59,0,13,0,13,0,13,22,31,13,23,13,23,11,17,33,37,30,32,54,42,75,65,96,55,24,27,78,58,54,36,76,58,0,13,121,87,0,13,79,83,156,90,39,36,615,198,194,123,20,33,8,13,1268,248,121120.0,20437.0,93,69,1288,256,824,235,831,235,0,13,631,124,631,124,0,13,0,13,631,124,47,47,584,122,631,124,631,124,631,124
"Block Group 2, Census Tract 210.19, Union County, North Carolina",23,42,61,65,92,80,22,33,51,65,72,65,33,35,48,68,1244,319,14,21,0,13,12,15,10,16,19,23,10,15,8,14,7,14,16,19,24,24,11,23,0,13,37.0,10.0,0,13,98,79,1500000US371790210192,37,179,021019,2,1060,357,0,13,0,13,0,13,86,124,0,13,0,13,0,13,1244,319,454,160,486,159,119,139,14,22,121,77,67,50,54,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,62,18,28,61,66,53,62,0,13,13,24,33,35,48,68,0,13,52,52,10,22,0,13,138,87,32,40,384,153,144,84,74,69,0,13,842,193,146599.0,60283.0,104,80,842,193,592,187,604,189,22,34,425,91,403,94,0,13,0,13,403,94,30,44,373,80,403,94,396,97,403,94
"Block Group 3, Census Tract 210.19, Union County, North Carolina",22,26,0,13,9,18,56,56,16,26,26,34,0,13,0,13,791,249,25,28,23,27,23,22,29,26,0,13,0,13,8,13,27,26,26,23,15,19,0,13,0,13,50.0,8.0,10,16,195,141,1500000US371790210193,37,179,021019,3,586,220,0,13,0,13,0,13,0,13,0,13,0,13,0,13,791,249,368,144,395,147,13,16,64,48,68,50,64,42,46,38,0,13,0,13,0,13,18,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,27,38,36,0,13,26,34,0,13,0,13,0,13,0,13,38,45,55,42,18,20,59,60,255,102,94,49,19,30,0,13,538,136,149115.0,36806.0,27,20,662,212,459,159,474,162,0,13,251,62,251,62,0,13,0,13,251,62,0,13,251,62,251,62,229,62,251,62
"Block Group 1, Census Tract 210.20, Union County, North Carolina",29,36,37,37,29,28,0,13,0,13,28,36,48,51,11,19,451,270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29.0,16.0,0,13,0,13,1500000US371790210201,37,179,021020,1,451,270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,451,270,175,110,175,110,11,18,32,41,23,29,0,13,50,55,59,52,26,34,11,19,9,16,0,13,0,13,28,36,11,17,0,13,26,34,11,19,29,28,0,13,0,13,28,36,48,51,50,63,0,13,0,13,0,13,0,13,97,89,32,41,67,42,0,13,12,21,22,35,230,132,185703.0,52113.0,0,13,269,174,175,110,175,110,0,13,116,67,116,67,0,13,0,13,116,67,11,18,105,68,116,67,116,67,116,67
"Block Group 2, Census Tract 210.20, Union County, North Carolina",0,13,13,26,0,13,0,13,0,13,0,13,23,36,0,13,392,216,0,13,30,39,21,33,0,13,15,27,0,13,0,13,0,13,7,13,0,13,8,14,0,13,50.0,16.0,13,25,0,13,1500000US371790210202,37,179,021020,2,379,207,0,13,0,13,0,13,0,13,0,13,0,13,0,13,392,216,202,106,202,106,81,47,0,13,50,71,32,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,52,0,13,0,13,0,13,0,13,0,13,0,13,23,36,33,52,0,13,29,35,13,27,19,35,36,41,13,22,134,90,18,33,0,13,0,13,275,137,87813.0,70272.0,21,33,356,186,224,118,224,118,0,13,169,75,169,75,0,13,0,13,169,75,28,40,141,70,169,75,148,82,169,75
"Block Group 3, Census Tract 210.20, Union County, North Carolina",53,85,137,78,107,66,150,124,53,55,109,46,130,96,13,18,1962,424,0,13,19,23,21,22,37,30,0,13,4,14,7,15,12,19,39,27,13,20,0,13,0,13,37.0,1.0,267,217,73,109,1500000US371790210203,37,179,021020,3,1510,363,42,56,52,75,0,13,0,13,18,28,0,13,18,28,1962,424,677,163,847,188,116,73,52,50,210,119,68,59,74,51,108,116,0,13,37,51,9,16,11,18,0,13,0,13,10,16,0,13,20,33,111,60,104,66,134,121,10,18,81,55,94,70,29,30,0,13,92,66,10,17,18,22,137,111,105,75,472,152,208,105,146,103,13,22,1210,239,177806.0,32788.0,130,80,1210,239,904,195,906,194,0,13,595,124,595,124,0,13,9,17,595,124,29,47,566,120,595,124,518,123,595,124
"Block Group 4, Census Tract 210.20, Union County, North Carolina",15,19,38,34,46,64,94,53,31,35,69,68,102,65,143,96,1814,425,0,13,0,13,12,20,0,13,0,13,12,20,0,13,8,14,13,20,0,13,9,14,0,13,38.0,16.0,165,162,431,429,1500000US371790210204,37,179,021020,4,1125,412,93,111,0,13,0,13,0,13,0,13,0,13,0,13,1814,425,683,239,713,250,91,67,54,62,102,67,75,61,81,58,77,50,0,13,5,9,0,13,5,11,0,13,0,13,5,10,100,103,16,25,22,24,26,34,138,68,14,21,64,59,84,51,152,98,0,13,73,58,36,45,22,25,41,42,83,58,584,201,149,86,12,24,14,22,1014,234,160354.0,25764.0,77,57,1276,341,987,292,1039,286,41,64,518,111,477,112,0,13,0,13,477,112,74,90,403,110,477,112,437,110,477,112
"Block Group 1, Census Tract 210.21, Union County, North Carolina",0,13,38,35,27,28,22,30,0,13,20,29,27,30,23,28,657,218,0,13,10,16,6,12,0,13,0,13,0,13,0,13,7,12,13,22,0,13,0,13,0,13,51.0,7.0,0,13,0,13,1500000US371790210211,37,179,021021,1,615,215,23,33,0,13,0,13,0,13,19,30,0,13,19,30,657,218,292,126,314,143,31,31,32,36,74,54,0,13,51,60,63,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,33,7,11,20,25,22,30,0,13,20,29,7,11,23,28,0,13,0,13,0,13,0,13,33,38,77,61,225,81,129,62,0,13,0,13,475,139,168500.0,67259.0,16,19,500,147,412,148,412,148,39,58,287,79,248,72,0,13,0,13,248,72,0,13,248,72,248,72,236,74,248,72
